filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
patients.20190904110422_channelData_part11_1.mat,0.0063528195,0.0732434,0.6619715,0.87569904,0.75941896,21.970333,0.9886340680534627,0.02286581,0.14216308,0.41274956,0.46461824,0.8722753,16.408133,0.9618047455144524,0.0023760793,0.03075863,0.739488,0.7403154,0.9983444,26.24139,0.9733138852896591,0.0023760793,0.03075863,0.739488,0.7403154,0.9983444,26.24139,0.9733138852896591
mark.20190710152641_channelData_part6_0.mat,0.0057291305,0.06735884,0.8086602,0.9109934,0.88386756,22.419111,0.9774531412521129,0.019744845,0.13306175,0.6422134,0.7149936,0.8900623,17.045462,0.963619131662854,0.0013352054,0.023299305,0.87178814,0.87556046,0.98964816,28.744516,0.98028373613049,0.0013352054,0.023299305,0.87178814,0.87556046,0.98964816,28.744516,0.98028373613049
patients.20190904104222_channelData_part4_0.mat,0.004829972,0.06053966,0.76872087,0.89584583,0.855661,23.160551,0.9772754902471624,0.02618172,0.15204756,0.46204665,0.5268864,0.86532074,15.820017,0.9429596544409626,0.001563433,0.025063006,0.8508166,0.8524358,0.9967581,28.059206,0.9764167595905792,0.001563433,0.025063006,0.8508166,0.8524358,0.9967581,28.059206,0.9764167595905792
mark.20190710152824_channelData_part11_0.mat,0.0030609684,0.046475716,0.8153408,0.89532715,0.9072955,25.14141,0.9817252677266746,0.035679806,0.1820285,0.5778492,0.6784028,0.8459724,14.475775,0.9593299318988535,0.0011587909,0.022501763,0.8898938,0.89179915,0.9970445,29.35995,0.981621342478093,0.0011587909,0.022501763,0.8898938,0.89179915,0.9970445,29.35995,0.981621342478093
patients.20190904114741_channelData_part19_1.mat,0.008537292,0.088376574,0.54834676,0.90189165,0.6092432,20.686798,0.9722682720211924,0.026123593,0.14990665,0.33832002,0.41965064,0.79341155,15.829671,0.9180698802116811,0.0035056518,0.04032172,0.65160644,0.6564983,0.99070626,24.55231,0.9388624151403991,0.0035056518,0.04032172,0.65160644,0.6564983,0.99070626,24.55231,0.9388624151403991
patients.20190904110422_channelData_part3_0.mat,0.010043574,0.09026827,0.73157495,0.8920971,0.8165291,19.981117,0.9834374068023395,0.012478597,0.100703955,0.40378833,0.4614902,0.84918356,19.038342,0.965538804140244,0.002173931,0.028754544,0.7372761,0.74037325,0.98691154,26.62754,0.977359749887082,0.002173931,0.028754544,0.7372761,0.74037325,0.98691154,26.62754,0.977359749887082
patients.20190909101510_channelData_part11_1.mat,0.0042982367,0.056703493,0.75166315,0.8789791,0.8577988,23.667097,0.978788025136104,0.035932142,0.17934206,0.44044852,0.5199206,0.8332709,14.445168,0.947113234914647,0.002347922,0.031217143,0.80731964,0.8104119,0.9943999,26.293161,0.96916408569668,0.002347922,0.031217143,0.80731964,0.8104119,0.9943999,26.293161,0.96916408569668
patients.20190904102402_channelData_part12_0.mat,0.010017818,0.08110477,0.7484588,0.87762797,0.848473,19.992268,0.9755955599561044,0.009647952,0.087472886,0.41466564,0.50509334,0.77954394,20.155647,0.9767946359877792,0.0040471763,0.041633967,0.6005623,0.60968417,0.95440626,23.928478,0.9690925520540478,0.0040471763,0.041633967,0.6005623,0.60968417,0.95440626,23.928478,0.9690925520540478
mark.20190710153228_channelData_part24_1.mat,0.0065290043,0.072744414,0.7407121,0.9047772,0.8160365,21.85153,0.987513770603716,0.021781512,0.13895316,0.48136076,0.5320655,0.8929904,16.61912,0.9553835953110014,0.0013550372,0.022475543,0.8415743,0.84333533,0.9965529,28.680485,0.9814336902968946,0.0013550372,0.022475543,0.8415743,0.84333533,0.9965529,28.680485,0.9814336902968946
mark.20190710153350_channelData_part5_1.mat,0.0029148909,0.04524064,0.7966442,0.8910169,0.8934496,25.353777,0.9794032922626006,0.033636868,0.17443506,0.48479825,0.57063717,0.8286673,14.731844,0.9548665233037004,0.0016707415,0.026013065,0.829262,0.8331235,0.9917153,27.770906,0.9764940960388439,0.0016707415,0.026013065,0.829262,0.8331235,0.9917153,27.770906,0.9764940960388439
patients.20190904102545_channelData_part1_1.mat,0.0058559026,0.06659779,0.77436405,0.90380263,0.85442305,22.32406,0.9801125366203349,0.021626605,0.13751902,0.4487937,0.5090724,0.86524487,16.650116,0.9548283987663437,0.0014963555,0.024139736,0.83041304,0.83197516,0.9962561,28.249651,0.9815512740414224,0.0014963555,0.024139736,0.83041304,0.83197516,0.9962561,28.249651,0.9815512740414224
patients.20190909105416_channelData_part16_1.mat,0.006437813,0.07489269,0.6906477,0.89882684,0.76841915,21.912617,0.9692202251669086,0.032800537,0.1708637,0.390228,0.4848211,0.7952256,14.84119,0.9102665947887186,0.0025851293,0.03251014,0.7873511,0.7902433,0.9951386,25.875175,0.9454391922186922,0.0025851293,0.03251014,0.7873511,0.7902433,0.9951386,25.875175,0.9454391922186922
patients.20190909114150_channelData_part12_1.mat,0.007905567,0.0831055,0.68703276,0.8833494,0.7788395,21.020668,0.9789904497691163,0.025351413,0.14941995,0.43591928,0.49950188,0.8622513,15.959977,0.9422209234638825,0.0022949907,0.030083815,0.7850374,0.7883435,0.9938382,26.392189,0.965785684673648,0.0022949907,0.030083815,0.7850374,0.7883435,0.9938382,26.392189,0.965785684673648
mark.20190710153350_channelData_part22_1.mat,0.0034635304,0.04928518,0.78671896,0.89036065,0.88160896,24.604809,0.9747509664630197,0.029058207,0.16123283,0.49047446,0.5734393,0.8335206,15.3673115,0.9540456451761846,0.0019127132,0.027471272,0.8072858,0.8118653,0.98889774,27.1835,0.9727607343688254,0.0019127132,0.027471272,0.8072858,0.8118653,0.98889774,27.1835,0.9727607343688254
patients.20190904114741_channelData_part19_0.mat,0.0074618603,0.07254719,0.7345967,0.8694328,0.83952934,21.271528,0.971885958632913,0.01664184,0.119630866,0.44408435,0.5289889,0.8041454,17.787985,0.9662526384276664,0.0025461866,0.03202513,0.7235372,0.72758085,0.9860853,25.941095,0.9732773510379723,0.0025461866,0.03202513,0.7235372,0.72758085,0.9860853,25.941095,0.9732773510379723
patients.20190904104357_channelData_part19_1.mat,0.0073805638,0.08208439,0.86450255,0.90635353,0.9536965,21.319103,0.9573299507616467,0.022361591,0.13996959,0.421011,0.44672704,0.9410894,16.504972,0.8139999169606239,0.0012234532,0.02339946,0.87310386,0.8744122,0.99842393,29.124126,0.9447836893512123,0.0012234532,0.02339946,0.87310386,0.8744122,0.99842393,29.124126,0.9447836893512123
patients.20190909111806_channelData_part11_0.mat,0.0047115334,0.051865406,0.75793743,0.87663364,0.8624653,23.268375,0.9667919681907313,0.020892227,0.1323754,0.4150713,0.52561694,0.72787184,16.800152,0.96173403956115,0.0039457283,0.0426802,0.6733156,0.68335396,0.9615791,24.038729,0.963452713763658,0.0039457283,0.0426802,0.6733156,0.68335396,0.9615791,24.038729,0.963452713763658
mark.20190710152641_channelData_part10_0.mat,0.004781719,0.060085896,0.8260875,0.9101584,0.9042836,23.204159,0.9763021232588088,0.02282939,0.14384894,0.6349362,0.7026487,0.89739794,16.415056,0.9623282268298798,0.0012175534,0.02262445,0.8853615,0.88844275,0.9919433,29.145119,0.9810472631631681,0.0012175534,0.02262445,0.8853615,0.88844275,0.9919433,29.145119,0.9810472631631681
patients.20190909120205_channelData_part10_0.mat,0.013148898,0.10630114,0.6471276,0.8531331,0.7479687,18.811104,0.9804101235558667,0.011097383,0.09505667,0.5167256,0.55360854,0.92520076,19.547794,0.965205934257562,0.0017450431,0.026878107,0.8183624,0.8202486,0.9965638,27.581938,0.9812996204510722,0.0017450431,0.026878107,0.8183624,0.8202486,0.9965638,27.581938,0.9812996204510722
