filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
verasonics.20170519141736_channelData_part3_0.mat,0.004446325,0.059689667,0.9172589,0.92716944,0.9893551,23.519987,0.9783937166763337,0.01412335,0.11205542,0.72445816,0.73921484,0.9804176,18.500622,0.9251300145977912,0.0006321859,0.017270193,0.9415455,0.9418916,0.9996275,31.991552,0.9782515133875463,0.0006321859,0.017270193,0.9415455,0.9418916,0.9996275,31.991552,0.9782515133875463
verasonics.20171006101932_channelData_part8_0.mat,0.009752792,0.09253165,0.8406934,0.92304265,0.9103085,20.10871,0.9904860785830626,0.014798739,0.11419224,0.64240366,0.6714928,0.95591915,18.297752,0.9560004173132204,0.00064204773,0.017455509,0.9243963,0.92488456,0.9994396,31.924324,0.9886788096808229,0.00064204773,0.017455509,0.9243963,0.92488456,0.9994396,31.924324,0.9886788096808229
sc_fetal_ch.20160913110008_25.mat,0.0019856235,0.03691957,0.9063954,0.91921645,0.9860577,27.02103,0.9803558162780844,0.034747675,0.17766808,0.47252804,0.5129496,0.9181177,14.590741,0.886191459013186,0.0006646672,0.018411238,0.92573166,0.926349,0.9992975,31.773956,0.9806784118338234,0.0006646672,0.018411238,0.92573166,0.926349,0.9992975,31.773956,0.9806784118338234
verasonics.20181112144438_channelData_part12_0.mat,0.0049294145,0.058765955,0.78652847,0.8798713,0.8895741,23.072046,0.981621234989241,0.0240929,0.14670415,0.5782656,0.63799727,0.9071211,16.181108,0.958603415572359,0.0015976273,0.02609148,0.8827965,0.88505435,0.99658954,27.965244,0.9793634257040027,0.0015976273,0.02609148,0.8827965,0.88505435,0.99658954,27.965244,0.9793634257040027
verasonics.20181112144727_channelData_part8_0.mat,0.002165234,0.038095485,0.6573456,0.89832747,0.7569375,26.64495,0.9812228775745755,0.020551203,0.11620903,0.49981636,0.56120497,0.88858306,16.871626,0.9762599891939632,0.0011853469,0.024077393,0.7057678,0.87525654,0.81190026,29.261545,0.9943374009552948,0.0011853469,0.024077393,0.7057678,0.87525654,0.81190026,29.261545,0.9943374009552948
verasonics.20170905150905_channelData_part22_0.mat,0.012091059,0.10656974,0.8829985,0.9284849,0.95014167,19.175356,0.9911892516245198,0.0074364757,0.07524441,0.7335779,0.7477183,0.9819784,21.286327,0.9670422080151426,0.0006235187,0.01752108,0.9343112,0.9348003,0.9994452,32.051502,0.989995059669152,0.0006235187,0.01752108,0.9343112,0.9348003,0.9994452,32.051502,0.989995059669152
verasonics.20181112134257_channelData_part25_0.mat,0.013077932,0.107374705,0.7213984,0.87465006,0.81570643,18.834608,0.9817093003706279,0.010647359,0.094754204,0.582336,0.6109935,0.95378953,19.72758,0.9626691918538745,0.0012427283,0.022978282,0.8675525,0.8692104,0.9967758,29.056236,0.9837743441375569,0.0012427283,0.022978282,0.8675525,0.8692104,0.9967758,29.056236,0.9837743441375569
sc_fetal_ch.20160902154447_diff_46.mat,0.0019233662,0.034979478,0.9136092,0.9176037,0.9956421,27.159378,0.9655450117819759,0.029259758,0.16064891,0.5949799,0.6306175,0.9429578,15.337292,0.8632375765070458,0.00097430835,0.022002263,0.92507315,0.92562926,0.999393,30.113033,0.9680362512060762,0.00097430835,0.022002263,0.92507315,0.92562926,0.999393,30.113033,0.9680362512060762
sc_fetal_ch.20160912110220_sum_46.mat,0.0061359894,0.06873697,0.8643585,0.9026906,0.95675266,22.121153,0.9762553328410679,0.019331316,0.12827267,0.51266146,0.53214526,0.9621077,17.137384,0.9004017920674917,0.0011824463,0.02308388,0.9079939,0.9088453,0.9989652,29.272184,0.9726760622700755,0.0011824463,0.02308388,0.9079939,0.9088453,0.9989652,29.272184,0.9726760622700755
sc_fetal_ch.20160912161041_diff_11.mat,0.004903628,0.06086297,0.9027947,0.91131455,0.9906461,23.094824,0.9536593747630941,0.05603903,0.22894257,0.5505948,0.6100051,0.90064836,12.515094,0.8626616047357252,0.0011285169,0.022088803,0.9222852,0.9228554,0.9993568,29.474918,0.9581625545584661,0.0011285169,0.022088803,0.9222852,0.9228554,0.9993568,29.474918,0.9581625545584661
verasonics.20170830145820_channelData_part4_1.mat,0.013031721,0.095542975,0.64582664,0.8583452,0.73897225,18.849981,0.9372712369504889,0.010172812,0.08697454,0.4919987,0.58061403,0.8216713,19.925589,0.9516575619050568,0.0058479235,0.0549548,0.5856118,0.61250466,0.8870547,22.329983,0.9291231904950578,0.0058479235,0.0549548,0.5856118,0.61250466,0.8870547,22.329983,0.9291231904950578
sc_fetal_ch.20160912160804_diff_41.mat,0.0027736255,0.041342977,0.89508456,0.9014658,0.9929042,25.56952,0.972280567314457,0.045658927,0.20585041,0.5329949,0.5842344,0.91006553,13.404742,0.8889936746996958,0.00097315246,0.020715516,0.92491543,0.925706,0.9990524,30.11819,0.971457850088607,0.00097315246,0.020715516,0.92491543,0.925706,0.9990524,30.11819,0.971457850088607
verasonics.20170524080911_channelData_part2_0.mat,0.04401713,0.20799471,0.79354584,0.93638086,0.8470045,13.563782,0.9799832983283925,0.0021821966,0.033319164,0.79902714,0.8003358,0.9982991,26.61106,0.946982564105748,0.00068417593,0.017481655,0.9405081,0.9410367,0.99940646,31.64832,0.9790179044806381,0.00068417593,0.017481655,0.9405081,0.9410367,0.99940646,31.64832,0.9790179044806381
verasonics.20170523143138_channelData_part3_0.mat,0.013539629,0.11274581,0.9012986,0.93227005,0.96670383,18.683931,0.9690997570117003,0.0069853947,0.07598134,0.7478124,0.7551387,0.9903211,21.55809,0.9098343099332977,0.00080096367,0.018698832,0.93446964,0.9351289,0.99924827,30.963871,0.9662224293807669,0.00080096367,0.018698832,0.93446964,0.9351289,0.99924827,30.963871,0.9662224293807669
sc_fetal_ch.20160913114407_diff_13.mat,0.002434098,0.039160814,0.9147264,0.9195005,0.9947311,26.136618,0.9705090303024849,0.04552942,0.20412554,0.5965414,0.65231967,0.9114913,13.417078,0.896452009180804,0.0010606931,0.022927804,0.92064387,0.9215047,0.99900687,29.7441,0.9682002540645317,0.0010606931,0.022927804,0.92064387,0.9215047,0.99900687,29.7441,0.9682002540645317
